Tweet Id,Text,Sentiment,UTC,Created At,Favorites,Retweets,
1626324565692682241,where is rcr front row,,2023-02-16T20:56:06.000Z,Thu Feb 16 20:56:06 +0000 2023,0,0,
1626324532813496320,who started the make out corner you gave us all covid,,2023-02-16T20:55:58.000Z,Thu Feb 16 20:55:58 +0000 2023,0,0,
1626324513528107009,GW liaisons are sexy,,2023-02-16T20:55:54.000Z,Thu Feb 16 20:55:54 +0000 2023,0,0,
1626324387283734528,thanks for not feeding us,,2023-02-16T20:55:24.000Z,Thu Feb 16 20:55:24 +0000 2023,0,0,
1626324265967706113,I don’t understand why y’all still complaining? They tried something new and will keep improving? How do you guys get up in the morning?,,2023-02-16T20:54:55.000Z,Thu Feb 16 20:54:55 +0000 2023,0,0,
1626324198875615232,brown people are the most dramatic and childish people EVER,,2023-02-16T20:54:39.000Z,Thu Feb 16 20:54:39 +0000 2023,5,0,
1626324174095667200,y’all childish as hell bffr,,2023-02-16T20:54:33.000Z,Thu Feb 16 20:54:33 +0000 2023,0,0,
1626324136133005313,"Let people think getting called out means they’ve made it big. What is your problem? You’re saying none of this matters in the real world yet you are out here bullying people. If having that mentality let’s them get through the day, then so be it!",,2023-02-16T20:54:24.000Z,Thu Feb 16 20:54:24 +0000 2023,0,0,
1626324088917753856,"Hey RAS, it's only February and we already got your Spotify wrapped for you. Bhoom padi, asvaar, and moti veraana - you're welcome 😎",,2023-02-16T20:54:13.000Z,Thu Feb 16 20:54:13 +0000 2023,17,0,
1626324061952569344,Everyone's talking about rangeelo's stacked lineup BUT ATS AND RODEO BOUTTA BE BLOODBATHS 2.0 AND 3.0,,2023-02-16T20:54:06.000Z,Thu Feb 16 20:54:06 +0000 2023,8,0,
1626324036442791936,if we’re not careful with all the hater ass energy in these tweets lately we’re going to turn into toxic messy ddn confessions 🤮 everyone tighten up!,,2023-02-16T20:54:00.000Z,Thu Feb 16 20:54:00 +0000 2023,0,0,
1626323909045002240,shout of all the newbs dancing in the circuit this year!! y’all are doing great so proud,,2023-02-16T20:53:30.000Z,Thu Feb 16 20:53:30 +0000 2023,27,0,
1626323889436631041,all i’m saying is dad’s set this year is mid,,2023-02-16T20:53:25.000Z,Thu Feb 16 20:53:25 +0000 2023,0,0,
1626323867865337857,justic for ucsd they work so hard and wish they got the recognition they deserve,,2023-02-16T20:53:20.000Z,Thu Feb 16 20:53:20 +0000 2023,7,0,
1626323843995557888,"the way poorna and karina run uctr is insane. i’m shocked how much trust they put on their team. personally as a captain, idek how they do it",,2023-02-16T20:53:14.000Z,Thu Feb 16 20:53:14 +0000 2023,4,0,
1626323822101278720,FIVE TO TEN FULLS DAILY?!??!? ON A COMP WEEKEND?!?! YOU CANNOT POSSIBLY BE SERIOUS 😭 CHILL OUT FR,,2023-02-16T20:53:09.000Z,Thu Feb 16 20:53:09 +0000 2023,7,0,
1626323801113006080,ARE VRISHIN AND POORNA DATING,,2023-02-16T20:53:04.000Z,Thu Feb 16 20:53:04 +0000 2023,3,0,
1626323767495655424,how tf am I supposed to fill out my RFL for rangeelo,,2023-02-16T20:52:56.000Z,Thu Feb 16 20:52:56 +0000 2023,0,0,
1626323747245559808,UCSD and Nakhraas really have a top 9 set…hard schedule though,,2023-02-16T20:52:51.000Z,Thu Feb 16 20:52:51 +0000 2023,6,0,
1626323727972728834,Neha GW best guy girl,,2023-02-16T20:52:47.000Z,Thu Feb 16 20:52:47 +0000 2023,4,0,
1626323701624082433,"some of the top dancers are going to be at Rangeelo &amp; IM SO HYPE!! DSD powerhouses like pranav, arushi, pooja &amp; khushi, GT krishin,",,2023-02-16T20:52:40.000Z,Thu Feb 16 20:52:40 +0000 2023,3,0,
1626323639087013905,uscd is so kindddd,,2023-02-16T20:52:25.000Z,Thu Feb 16 20:52:25 +0000 2023,16,0,
1626323615712174080,rcr tech chair kinda hot😋,,2023-02-16T20:52:20.000Z,Thu Feb 16 20:52:20 +0000 2023,4,0,
1626323596049260545,RRRAAAAANNNGGGEEEEEELLLLOOOOOO,,2023-02-16T20:52:15.000Z,Thu Feb 16 20:52:15 +0000 2023,11,1,
1626323577615323137,I’m tryna get facial expressions like Rihanna’s Super Bowl dancers,,2023-02-16T20:52:11.000Z,Thu Feb 16 20:52:11 +0000 2023,5,0,
1626323555196755968,Keshav on UConn some girl is just mad at you 😶….and apparently she hates UConn,,2023-02-16T20:52:05.000Z,Thu Feb 16 20:52:05 +0000 2023,0,0,
1626323528009265154,"philthy is just about anand, you can tell the set was made by him for himself",,2023-02-16T20:51:59.000Z,Thu Feb 16 20:51:59 +0000 2023,1,0,
1626323506358280192,when you realize ras board is just made up of 23 year olds that still haven’t found a life outside the circuit and come to comps just to act entitled.,,2023-02-16T20:51:54.000Z,Thu Feb 16 20:51:54 +0000 2023,1,0,
1626323400401784832,What happened to the poop bandit,,2023-02-16T20:51:28.000Z,Thu Feb 16 20:51:28 +0000 2023,1,0,
1626323380998930432,Rangeelo judges tho 👀👀,,2023-02-16T20:51:24.000Z,Thu Feb 16 20:51:24 +0000 2023,1,0,
1626323360639770625,Arun has mommy issues 😝😎👀🤙🏽,,2023-02-16T20:51:19.000Z,Thu Feb 16 20:51:19 +0000 2023,4,0,
1626323339198480385,Jerry from VT is SOOOOOOOOOOOOOOOO hot im down BAD 😅😍,,2023-02-16T20:51:14.000Z,Thu Feb 16 20:51:14 +0000 2023,0,0,
1626323317983674369,purdue girls sister &lt;3,,2023-02-16T20:51:09.000Z,Thu Feb 16 20:51:09 +0000 2023,0,0,
1626323299709091840,UCSD does not receive the recognition they deserve. They have gone to RAS 4 times in the last 6 seasons and always bring the heat each year and are a top top competitive team.,,2023-02-16T20:51:04.000Z,Thu Feb 16 20:51:04 +0000 2023,12,0,
1626323271808614400,Nakhraas reminds me of the Bills. Overhyped,,2023-02-16T20:50:58.000Z,Thu Feb 16 20:50:58 +0000 2023,0,7,
1626323253836017666,"""sync-ness"" when you are jumping for 7 minutes straight and spinning dandiya isnt as attainable haha, but shoutout to all the teams that have come hella close to being that in sync with each other &lt;3",,2023-02-16T20:50:53.000Z,Thu Feb 16 20:50:53 +0000 2023,0,0,
1626323221942509569,I miss UCSD’s retro performance. It had so many fun elements to it.,,2023-02-16T20:50:46.000Z,Thu Feb 16 20:50:46 +0000 2023,7,0,
1626323199620427777,"the head liason with curly hair was so sweet, she kept checking on us to make sure if we need anything",,2023-02-16T20:50:41.000Z,Thu Feb 16 20:50:41 +0000 2023,4,0,
1626323182344077312,The two dudes yelling at each other about post game addy was the funniest part of the rcr ap,,2023-02-16T20:50:36.000Z,Thu Feb 16 20:50:36 +0000 2023,0,0,
1626323163515850753,tryna slide into both rcr head liaisons dms🥵👀,,2023-02-16T20:50:32.000Z,Thu Feb 16 20:50:32 +0000 2023,4,0,
1626323142955401216,"heard uva made their liason get all of them starbucks from the hotel lobby, how stuck up can you be",,2023-02-16T20:50:27.000Z,Thu Feb 16 20:50:27 +0000 2023,0,0,
1626323111896563712,RCR 🤝🏾royalty W COMPS,,2023-02-16T20:50:20.000Z,Thu Feb 16 20:50:20 +0000 2023,5,0,
1626323085824786432,Neu tryna hype themselves up thru these confessions is so funny,,2023-02-16T20:50:13.000Z,Thu Feb 16 20:50:13 +0000 2023,0,0,
1626323064412848128,rcr judging chair smruti is just too pretty. you single?,,2023-02-16T20:50:08.000Z,Thu Feb 16 20:50:08 +0000 2023,6,0,
1626323045609791488,vrishin and poorna?????????? dating?????,,2023-02-16T20:50:04.000Z,Thu Feb 16 20:50:04 +0000 2023,0,0,
1626323026014011393,Heart goes out to all the people in the Ohio river valley 🙏🏽 stay safe,,2023-02-16T20:49:59.000Z,Thu Feb 16 20:49:59 +0000 2023,1,0,
1626322998327382016,Stop thinking of anand when you hear philthy raas. there are other people on the team too,,2023-02-16T20:49:53.000Z,Thu Feb 16 20:49:53 +0000 2023,2,0,
1626322976034660353,https://t.co/rk62lhvNz9,,2023-02-16T20:49:47.000Z,Thu Feb 16 20:49:47 +0000 2023,1,0,
1626322926487347200,mixer attire for this weekend: BYOW - bring your own wig 😜🤯,,2023-02-16T20:49:35.000Z,Thu Feb 16 20:49:35 +0000 2023,4,0,
1626322904324640768,"comps please have ghost emcees, we don’t care about the emcees",,2023-02-16T20:49:30.000Z,Thu Feb 16 20:49:30 +0000 2023,0,0,
1626322882967240706,Shreya on philthy is absolutely filthy on stage,,2023-02-16T20:49:25.000Z,Thu Feb 16 20:49:25 +0000 2023,9,0,
1626322862851379200,I love the TaRaas intro video music sm,,2023-02-16T20:49:20.000Z,Thu Feb 16 20:49:20 +0000 2023,7,0,
1626322595737124864,Almost had to cut my dhoti off to get head bc the string was tied so tightly,,2023-02-16T20:48:17.000Z,Thu Feb 16 20:48:17 +0000 2023,4,0,
1626322576393003008,SHREYA OBERAI IS MY ONE AND ONLY,,2023-02-16T20:48:12.000Z,Thu Feb 16 20:48:12 +0000 2023,8,0,
1626322553039130624,"UCF, Michigan, Northeastern all could win 1st at DRD this boutta be a bloodbath",,2023-02-16T20:48:06.000Z,Thu Feb 16 20:48:06 +0000 2023,1,0,
1626322533447528449,As an alumni I miss dancing so much &amp; I wish we had an outlet to connect &amp; dance together post grad,,2023-02-16T20:48:02.000Z,Thu Feb 16 20:48:02 +0000 2023,4,0,
1626322514472480769,Can captains do master classes again this summer and teach us part of your set like we did during COVID,,2023-02-16T20:47:57.000Z,Thu Feb 16 20:47:57 +0000 2023,9,0,
1626322493429657600,RCR was my Super Bowl,,2023-02-16T20:47:52.000Z,Thu Feb 16 20:47:52 +0000 2023,9,1,
1626322442984783872,Shaakir’s commentary is so fun I loveee all the stats &amp; fun facts &amp; circuit analysis 🤩,,2023-02-16T20:47:40.000Z,Thu Feb 16 20:47:40 +0000 2023,8,0,
1626322423590289409,Shaakir’s livestreams are goated,,2023-02-16T20:47:36.000Z,Thu Feb 16 20:47:36 +0000 2023,7,0,
1626322402270666752,hot take: UCSD should’ve placed at RCR,,2023-02-16T20:47:30.000Z,Thu Feb 16 20:47:30 +0000 2023,6,0,
1626322380313497600,https://t.co/hmTeJC2Sdp,,2023-02-16T20:47:25.000Z,Thu Feb 16 20:47:25 +0000 2023,3,0,
1626322316602003456,don't think nasha would've run if the ras rep at tech time didn't step in,,2023-02-16T20:47:10.000Z,Thu Feb 16 20:47:10 +0000 2023,0,0,
1626322280048635904,Sanika and jahnvi it was like seeing double,,2023-02-16T20:47:01.000Z,Thu Feb 16 20:47:01 +0000 2023,2,0,
1626322262495485952,Anyone else have food poisoning after rcr?,,2023-02-16T20:46:57.000Z,Thu Feb 16 20:46:57 +0000 2023,0,0,
1626322242832572416,RAS insta and marketing is the best it’s ever been,,2023-02-16T20:46:52.000Z,Thu Feb 16 20:46:52 +0000 2023,9,0,
1626322224671248384,UCSD has to be one of the nicest teams in the circuit 🫶🏾,,2023-02-16T20:46:48.000Z,Thu Feb 16 20:46:48 +0000 2023,15,0,
1626322206233071617,"Ishika from uctr has such beautiful features that look amazing on stage. Her face, paired w her facials and dancing is truly mesmerizing.",,2023-02-16T20:46:44.000Z,Thu Feb 16 20:46:44 +0000 2023,3,0,
1626322184250724353,raas couples are so cute,,2023-02-16T20:46:38.000Z,Thu Feb 16 20:46:38 +0000 2023,2,0,
1626292017864278016,we love you raasparty 🤍🤍,,2023-02-16T18:46:46.000Z,Thu Feb 16 18:46:46 +0000 2023,31,0,
1626291995600908288,did unc really do choreo to a league of legends quote at the beginning of their set or was that a fever dream 😭😭,,2023-02-16T18:46:41.000Z,Thu Feb 16 18:46:41 +0000 2023,2,0,
1626291968732196864,Veeren Patel has a long term girlfriend😂😂,,2023-02-16T18:46:35.000Z,Thu Feb 16 18:46:35 +0000 2023,0,0,
1626291944153579521,wtf RAS social posts have so many easter eggs I love this little game of i-spy!!! CREATIVE CHAIRS HOW LONG DOES THIS TAKE YOU?!?,,2023-02-16T18:46:29.000Z,Thu Feb 16 18:46:29 +0000 2023,9,0,
1626291915456118784,We love you Vt dhamaal 🫶 -wreckin,,2023-02-16T18:46:22.000Z,Thu Feb 16 18:46:22 +0000 2023,12,0,
1626291894253912064,I used to be worried about lineups but now i’m worried about who the judges are,,2023-02-16T18:46:17.000Z,Thu Feb 16 18:46:17 +0000 2023,1,0,
1626291874599424000,"some of us just want a raas girl we can take home to our parents, not about this short term fling shit",,2023-02-16T18:46:12.000Z,Thu Feb 16 18:46:12 +0000 2023,0,0,
1626291847911063553,nothing but love for ruckus u guys make every comp u go to a great place to be,,2023-02-16T18:46:06.000Z,Thu Feb 16 18:46:06 +0000 2023,13,0,
1626291828583718913,heard uva x vcu? 👀,,2023-02-16T18:46:01.000Z,Thu Feb 16 18:46:01 +0000 2023,0,0,
1626291808237150208,https://t.co/1uYxGiGPTH,,2023-02-16T18:45:56.000Z,Thu Feb 16 18:45:56 +0000 2023,15,0,
1626291774577836032,what is with comps not getting stage dimensions right? do yall know measuring tapes exist,,2023-02-16T18:45:48.000Z,Thu Feb 16 18:45:48 +0000 2023,0,0,
1626291753128177664,"girl from umd during musical chairs at rcr mixer fine as hell, LOOK AT THAT SMILE",,2023-02-16T18:45:43.000Z,Thu Feb 16 18:45:43 +0000 2023,1,0,
1626291732693532672,umd dance off dude is in the wrong circuit,,2023-02-16T18:45:38.000Z,Thu Feb 16 18:45:38 +0000 2023,0,0,
1626291713450078208,gt getting all this hype but they do be hitting the same four counts multiple times in their set,,2023-02-16T18:45:34.000Z,Thu Feb 16 18:45:34 +0000 2023,1,0,
1626291686849806336,RAS board please increase the color contrast between text and background i'm not a great reader as is,,2023-02-16T18:45:27.000Z,Thu Feb 16 18:45:27 +0000 2023,0,0,
1626291665064579073,RCR liaisons actually so goated 🫡🫡,,2023-02-16T18:45:22.000Z,Thu Feb 16 18:45:22 +0000 2023,8,0,
1626291639898738688,gt shell girl was in my dream last night,,2023-02-16T18:45:16.000Z,Thu Feb 16 18:45:16 +0000 2023,3,0,
1626291613428510720,ucf girls solo 🥰🥰,,2023-02-16T18:45:10.000Z,Thu Feb 16 18:45:10 +0000 2023,2,0,
1626291445459206145,"shoutout our nasha liaisons, only good thing abt the weekend frfr",,2023-02-16T18:44:30.000Z,Thu Feb 16 18:44:30 +0000 2023,1,0,
1626291424445759488,whoever said that needing more than a 6in sub makes you a fatass is TRIPPING raas is straight up HIIT and teams are hitting 5-10 fulls daily on a comp weekend. i'd take more food over a monogrammed waterbottle any day lmaoooo,,2023-02-16T18:44:25.000Z,Thu Feb 16 18:44:25 +0000 2023,1,0,
1626291401502908416,"If knightsraas keeps up the cleaning / exec improvment from last comp to nasha, i can see good things in they future",,2023-02-16T18:44:19.000Z,Thu Feb 16 18:44:19 +0000 2023,2,0,
1626291382016172033,Bataakaa nu Shaakir,,2023-02-16T18:44:15.000Z,Thu Feb 16 18:44:15 +0000 2023,6,0,
1626291362953039873,"ishika from uctr, ur expressions are so good",,2023-02-16T18:44:10.000Z,Thu Feb 16 18:44:10 +0000 2023,3,0,
1626291339519475712,https://t.co/j7NidGGByC,,2023-02-16T18:44:05.000Z,Thu Feb 16 18:44:05 +0000 2023,0,0,
1626291301938499584,rcr board girls🥵👀,,2023-02-16T18:43:56.000Z,Thu Feb 16 18:43:56 +0000 2023,8,0,
1626291281919115264,as much as i enjoy dancing i cant wait to be done with raas lol ppl getting all pressed over college dance gives me sm secondhand embarrassment,,2023-02-16T18:43:51.000Z,Thu Feb 16 18:43:51 +0000 2023,3,0,
1626291259378900998,Devki looked so pretty in her sari at rcr,,2023-02-16T18:43:45.000Z,Thu Feb 16 18:43:45 +0000 2023,12,0,
1626291239976067072,UCSD. man i feel for y’all. such an amazing set that hasn’t gotten a placing yet,,2023-02-16T18:43:41.000Z,Thu Feb 16 18:43:41 +0000 2023,12,0,
1626291216739622912,Nasha not having dancers on board shows. At least they would’ve advocated for lunch now cmon,,2023-02-16T18:43:35.000Z,Thu Feb 16 18:43:35 +0000 2023,0,0,
1626291196632129537,Veeran Patel is actually an insane dancer. He has my heart respectfully.,,2023-02-16T18:43:30.000Z,Thu Feb 16 18:43:30 +0000 2023,1,0,
1626291176407207936,are newbies supposed to get any practice during comp season like we havent danced once since last year,,2023-02-16T18:43:26.000Z,Thu Feb 16 18:43:26 +0000 2023,0,0,
1626291151660789761,Y does umd boys solo look so much better than bkb,,2023-02-16T18:43:20.000Z,Thu Feb 16 18:43:20 +0000 2023,2,0,
1626291124347473920,So unbelievably excited for rangeelo,,2023-02-16T18:43:13.000Z,Thu Feb 16 18:43:13 +0000 2023,2,0,
1626291098166628352,https://t.co/PSBsX0CkdU,,2023-02-16T18:43:07.000Z,Thu Feb 16 18:43:07 +0000 2023,0,0,
1626291051362394112,Sending prayers to msu raasparty and the Michigan community. Really hope everyone is okay! 🫂🤍,,2023-02-16T18:42:56.000Z,Thu Feb 16 18:42:56 +0000 2023,68,2,
1626291031510781952,"For those not in the know, NASHA also managed to lose their afterparty venue in 2020. Not their first time doing this...",,2023-02-16T18:42:51.000Z,Thu Feb 16 18:42:51 +0000 2023,0,0,
1626290993678127104,Anthony from uconn is an absolute beast on stage. And hot in general. Very hot.,,2023-02-16T18:42:42.000Z,Thu Feb 16 18:42:42 +0000 2023,10,0,
1626290966712975360,Directors hooking up is so messy #iykyk,,2023-02-16T18:42:36.000Z,Thu Feb 16 18:42:36 +0000 2023,0,0,
1626290936589455360,gw raas oof😩😩😩,,2023-02-16T18:42:28.000Z,Thu Feb 16 18:42:28 +0000 2023,1,0,
1626290917123710978,RCR livestream was 🔥 🔥 🔥,,2023-02-16T18:42:24.000Z,Thu Feb 16 18:42:24 +0000 2023,8,0,
1626290898677153793,rcr merch TOP TIERRR,,2023-02-16T18:42:19.000Z,Thu Feb 16 18:42:19 +0000 2023,10,0,
1626290878527721472,RAS has its flaws but people blaming them for how a comp is run have no clue how any of this works,,2023-02-16T18:42:15.000Z,Thu Feb 16 18:42:15 +0000 2023,0,0,
1626290860831961088,Wolveraas death gripping that ninth place spot on the board and I am here for it,,2023-02-16T18:42:10.000Z,Thu Feb 16 18:42:10 +0000 2023,5,0,
1626290796457754624,NASHA UGHHH IM SO MAD AT U ( I wasn’t there but I just wanna feel a part of something) 🤣🤣🤣🤣,,2023-02-16T18:41:55.000Z,Thu Feb 16 18:41:55 +0000 2023,0,0,
1626290778455801856,that new umd guy brings the heat during boys solo,,2023-02-16T18:41:51.000Z,Thu Feb 16 18:41:51 +0000 2023,2,0,
1626290756469260289,VCU exhibition was fire af,,2023-02-16T18:41:46.000Z,Thu Feb 16 18:41:46 +0000 2023,8,0,
1626290738874187776,uva is the rudest team ive ever met,,2023-02-16T18:41:41.000Z,Thu Feb 16 18:41:41 +0000 2023,0,0,
1626290718762475521,"normalize calling ur liasons by their name, they are also people stop degrading them",,2023-02-16T18:41:37.000Z,Thu Feb 16 18:41:37 +0000 2023,0,0,
1626290697115684864,"Nasha 🤝 Titanic: Both a disaster, Both flooded",,2023-02-16T18:41:31.000Z,Thu Feb 16 18:41:31 +0000 2023,1,0,
1626290678509756416,"RCR bathrooms: 8/10, good temp toilet -PB",,2023-02-16T18:41:27.000Z,Thu Feb 16 18:41:27 +0000 2023,3,0,
1626290661845778432,Nasha didn’t feed us anything for 30 hours straight,,2023-02-16T18:41:23.000Z,Thu Feb 16 18:41:23 +0000 2023,0,0,
1626290640664535040,"Rampage Bathrooms: 8/10. Nice sinks, spacious. - PB",,2023-02-16T18:41:18.000Z,Thu Feb 16 18:41:18 +0000 2023,3,0,
1626290614957674496,https://t.co/dp1KmDaaam,,2023-02-16T18:41:12.000Z,Thu Feb 16 18:41:12 +0000 2023,0,0,
1626290520552275969,still trying to tease out uconn's theme. dig the sword sharpening bit though,,2023-02-16T18:40:49.000Z,Thu Feb 16 18:40:49 +0000 2023,0,0,
1626290501522685952,I wish girls got as much recognition as guys in the circuit,,2023-02-16T18:40:45.000Z,Thu Feb 16 18:40:45 +0000 2023,0,0,
1626290481624944640,neha gdub AMAZINGGGG on stage be my valentine 😩💌,,2023-02-16T18:40:40.000Z,Thu Feb 16 18:40:40 +0000 2023,3,0,
1626290461014114304,One of our nasha liaisons threatened to beat up the other one,,2023-02-16T18:40:35.000Z,Thu Feb 16 18:40:35 +0000 2023,0,0,
1626290441481224194,One of our Nasha liaisons went to get some milk and never came back,,2023-02-16T18:40:30.000Z,Thu Feb 16 18:40:30 +0000 2023,0,0,
1626290423491858432,"How does nasha make up build props at 6am, then ask us to take them apart at 2pm and take them outside because they are a fire hazard",,2023-02-16T18:40:26.000Z,Thu Feb 16 18:40:26 +0000 2023,1,0,
1626290405477339136,Ras does need to keep a closer tab on comps during the season,,2023-02-16T18:40:22.000Z,Thu Feb 16 18:40:22 +0000 2023,0,0,
1626290385151733760,RCR mixer was the best mixer I’ve ever been to,,2023-02-16T18:40:17.000Z,Thu Feb 16 18:40:17 +0000 2023,8,0,
1626290363303604224,Yeah let’s goo stay toxic and let those grades drop #rasobssesed,,2023-02-16T18:40:12.000Z,Thu Feb 16 18:40:12 +0000 2023,0,0,
1626290346945830912,how does gt pull off new songs at every single comp they go to??? my team could NEVERRR,,2023-02-16T18:40:08.000Z,Thu Feb 16 18:40:08 +0000 2023,3,0,
1626013541995278337,Weaker lineups at comps like GTR will determine who gets to go to RAS more so than actually having the best 9 teams,,2023-02-16T00:20:12.000Z,Thu Feb 16 00:20:12 +0000 2023,4,0,
1626013522412068865,neu was so good 🤩,,2023-02-16T00:20:08.000Z,Thu Feb 16 00:20:08 +0000 2023,12,0,
1626013505081217024,boom padi the new vaagyo re dhol,,2023-02-16T00:20:04.000Z,Thu Feb 16 00:20:04 +0000 2023,24,0,
1626013455684890625,Nasha has literally not had an AP the last two times the comp has been run. How did it get both a Legends and RAS bid? They should stop having that comp. Also the fact that nobody from Purdue Raas is actually on Nasha board should be an indication that it is an absolute mess.,,2023-02-16T00:19:52.000Z,Thu Feb 16 00:19:52 +0000 2023,0,0,
1626013429902508033,i wish nasha board had purdue raas members it would’ve been run so much better,,2023-02-16T00:19:46.000Z,Thu Feb 16 00:19:46 +0000 2023,0,0,
1626013407949492224,"Can’t wait for people to make a joke about UCTR being a fusion set for the 20th time. Collegiate raas is made up, like damn. The set obviously still has more traditional raas elements and looks good!",,2023-02-16T00:19:40.000Z,Thu Feb 16 00:19:40 +0000 2023,0,0,
1626013382498471937,RCR BOARD was so sweet and helpful &lt;3 y’all were the best! we loved you :),,2023-02-16T00:19:34.000Z,Thu Feb 16 00:19:34 +0000 2023,13,0,
1626013361937985536,bindi from RCR 😚😚,,2023-02-16T00:19:30.000Z,Thu Feb 16 00:19:30 +0000 2023,7,0,
1626013342971359234,purdue girl &lt;3,,2023-02-16T00:19:25.000Z,Thu Feb 16 00:19:25 +0000 2023,0,0,
1626013323920838656,all of nasha’s reg fees went to penn masala… too bad i didn’t get to enjoy it since i passed out after dancing without having food or water the whole day,,2023-02-16T00:19:20.000Z,Thu Feb 16 00:19:20 +0000 2023,0,0,
1626013305478479872,poorna looks like a scarecrow on stage but like in a good scary way,,2023-02-16T00:19:16.000Z,Thu Feb 16 00:19:16 +0000 2023,1,0,
1626013029296119809,yo if the place is in the hotel you can definitely get it yourselves you don’t need to call your liaison 7 in the morning,,2023-02-16T00:18:10.000Z,Thu Feb 16 00:18:10 +0000 2023,0,0,
1626013007242465281,i spent more energy trying to run across the backstage to get to the opposite side of the stage at nasha than i did dancing the whole set,,2023-02-16T00:18:05.000Z,Thu Feb 16 00:18:05 +0000 2023,0,0,
1626012985985728512,"After seeing nasha I realized Philthy’s choreo and execution is now there, I think they just need to add in more theme",,2023-02-16T00:18:00.000Z,Thu Feb 16 00:18:00 +0000 2023,1,0,
1626012968298348546,we droppin all this nasha hate but nasha board probably doesn’t even know what raas confessions is 💀,,2023-02-16T00:17:56.000Z,Thu Feb 16 00:17:56 +0000 2023,4,0,
1626012948270555136,Sanay and Gautam are absolutely crazy never seen anything like them,,2023-02-16T00:17:51.000Z,Thu Feb 16 00:17:51 +0000 2023,9,0,
1626012920219066370,sagar on ucsd 🥵🥵🥵,,2023-02-16T00:17:44.000Z,Thu Feb 16 00:17:44 +0000 2023,10,0,
1626012812698066945,UCSD WAS ROBBED,,2023-02-16T00:17:19.000Z,Thu Feb 16 00:17:19 +0000 2023,1,0,
1626012744070885377,nasha ras reps are the only reason why the show wasn’t canceled,,2023-02-16T00:17:02.000Z,Thu Feb 16 00:17:02 +0000 2023,0,0,
1626012691612721153,heard there was a manual override between gt and umd 🫢,,2023-02-16T00:16:50.000Z,Thu Feb 16 00:16:50 +0000 2023,0,0,
1626012666530787329,"rcr was actually so fun, the entire board is insanely welcoming",,2023-02-16T00:16:44.000Z,Thu Feb 16 00:16:44 +0000 2023,13,0,
1626012648881135618,nasha AP ❌ sitting bored and sober in a hotel room trying to sync up your mix to the livestream ✅,,2023-02-16T00:16:40.000Z,Thu Feb 16 00:16:40 +0000 2023,0,0,
1626012619655241728,nakhraas's team culture and how much they love each other &gt;&gt;&gt;,,2023-02-16T00:16:33.000Z,Thu Feb 16 00:16:33 +0000 2023,9,0,
1626012602278252546,Don’t let this Nasha hate distract you from the fact that Mania was the worst comp I’ve ever been too,,2023-02-16T00:16:28.000Z,Thu Feb 16 00:16:28 +0000 2023,0,0,
1626012581835206657,Purdue raas knew what they were doing when didn’t affiliate with Nasha at all.,,2023-02-16T00:16:24.000Z,Thu Feb 16 00:16:24 +0000 2023,0,0,
1626012555935375360,"Nasha was so bad. That’s it, that’s the tweet.",,2023-02-16T00:16:17.000Z,Thu Feb 16 00:16:17 +0000 2023,0,0,
1626012535861448704,"Nah honestly to everyone out there against this “Negativity”, just know that Nasha deserves everything it’s going to get on Confessions. Horribly run comp, stop being soft",,2023-02-16T00:16:13.000Z,Thu Feb 16 00:16:13 +0000 2023,0,0,
1626012518429917186,how many non students can a team have?,,2023-02-16T00:16:08.000Z,Thu Feb 16 00:16:08 +0000 2023,0,0,
1626012500679622656,rcr board dance too cute,,2023-02-16T00:16:04.000Z,Thu Feb 16 00:16:04 +0000 2023,10,0,
1626012484032413696,neu execution improvement is mind boggling,,2023-02-16T00:16:00.000Z,Thu Feb 16 00:16:00 +0000 2023,4,0,
1626012468253425664,"the rcr head liaison harni patel is THE SWEETEST, WE LOVE YOU!!",,2023-02-16T00:15:56.000Z,Thu Feb 16 00:15:56 +0000 2023,9,0,
1626012435604992000,Philthy phlopped,,2023-02-16T00:15:49.000Z,Thu Feb 16 00:15:49 +0000 2023,0,0,
1626012415447166978,RCR board was so sweet :),,2023-02-16T00:15:44.000Z,Thu Feb 16 00:15:44 +0000 2023,8,0,
1626012397843660807,anoushka on ucsd is insane.,,2023-02-16T00:15:40.000Z,Thu Feb 16 00:15:40 +0000 2023,23,0,
1626012380802220032,Hope that guy from GT that hurt his foot is doing ok🫶🏽 you’re a trooper for dancing through that last song,,2023-02-16T00:15:36.000Z,Thu Feb 16 00:15:36 +0000 2023,17,0,
1626012363395837952,absolutely W liasions for RCR weekend we got everything we needed in minutes 🫶🫶,,2023-02-16T00:15:31.000Z,Thu Feb 16 00:15:31 +0000 2023,6,0,
1626012344211087360,Unfortunately RAS board does not care. They are all just biased to their alma matar and just get drunk and party with themselves.,,2023-02-16T00:15:27.000Z,Thu Feb 16 00:15:27 +0000 2023,0,0,
1626012322014838786,rcr ap was actually so much fun,,2023-02-16T00:15:22.000Z,Thu Feb 16 00:15:22 +0000 2023,8,0,
1626012302851063808,RAS doesn’t give a fuck about underdog teams,,2023-02-16T00:15:17.000Z,Thu Feb 16 00:15:17 +0000 2023,0,0,
1626012285595701249,RAS reps are always so annoying,,2023-02-16T00:15:13.000Z,Thu Feb 16 00:15:13 +0000 2023,0,0,
